date,borough,station_id,rides_station
2025-05-29,Greenwich,Greenwich-S2,25
2025-05-29,Greenwich,Greenwich-S3,11
2025-05-30,Greenwich,Greenwich-S1,33
2025-05-30,Greenwich,Greenwich-S2,1
2025-05-30,Greenwich,Greenwich-S3,31
2025-05-31,Greenwich,Greenwich-S1,23
2025-05-31,Greenwich,Greenwich-S2,12
2025-05-31,Greenwich,Greenwich-S3,9
2025-06-01,Greenwich,Greenwich-S1,10
2025-06-01,Greenwich,Greenwich-S2,8
2025-06-01,Greenwich,Greenwich-S3,34
2025-06-02,Greenwich,Greenwich-S1,5
2025-06-02,Greenwich,Greenwich-S2,24
2025-06-02,Greenwich,Greenwich-S3,41
2025-06-03,Greenwich,Greenwich-S1,25
2025-06-03,Greenwich,Greenwich-S2,4
2025-06-03,Greenwich,Greenwich-S3,31
2025-06-04,Greenwich,Greenwich-S1,14
2025-06-04,Greenwich,Greenwich-S2,33
2025-06-04,Greenwich,Greenwich-S3,14
2025-06-05,Greenwich,Greenwich-S1,31
2025-06-05,Greenwich,Greenwich-S2,29
2025-06-05,Greenwich,Greenwich-S3,9
2025-06-06,Greenwich,Greenwich-S1,26
2025-06-06,Greenwich,Greenwich-S2,13
2025-06-06,Greenwich,Greenwich-S3,25
2025-06-07,Greenwich,Greenwich-S1,17
2025-06-07,Greenwich,Greenwich-S2,26
2025-06-07,Greenwich,Greenwich-S3,7
2025-06-08,Greenwich,Greenwich-S1,5
2025-06-08,Greenwich,Greenwich-S2,27
2025-06-08,Greenwich,Greenwich-S3,14
2025-06-09,Greenwich,Greenwich-S1,21
2025-06-09,Greenwich,Greenwich-S2,26
2025-06-09,Greenwich,Greenwich-S3,15
2025-06-10,Greenwich,Greenwich-S1,10
2025-06-10,Greenwich,Greenwich-S2,27
2025-06-10,Greenwich,Greenwich-S3,32
2025-06-11,Greenwich,Greenwich-S1,9
2025-06-11,Greenwich,Greenwich-S2,25
2025-06-11,Greenwich,Greenwich-S3,28
2025-06-12,Greenwich,Greenwich-S1,1
2025-06-12,Greenwich,Greenwich-S2,31
2025-06-12,Greenwich,Greenwich-S3,33
2025-06-13,Greenwich,Greenwich-S1,53
2025-06-13,Greenwich,Greenwich-S2,7
2025-06-13,Greenwich,Greenwich-S3,2
2025-06-14,Greenwich,Greenwich-S1,20
2025-06-14,Greenwich,Greenwich-S2,24
2025-06-14,Greenwich,Greenwich-S3,10
2025-06-15,Greenwich,Greenwich-S1,23
2025-06-15,Greenwich,Greenwich-S2,10
2025-06-15,Greenwich,Greenwich-S3,15
2025-06-16,Greenwich,Greenwich-S1,10
2025-06-16,Greenwich,Greenwich-S2,26
2025-06-16,Greenwich,Greenwich-S3,30
2025-06-17,Greenwich,Greenwich-S1,14
2025-06-17,Greenwich,Greenwich-S2,18
2025-06-17,Greenwich,Greenwich-S3,38
2025-06-18,Greenwich,Greenwich-S1,25
2025-06-18,Greenwich,Greenwich-S2,23
2025-06-18,Greenwich,Greenwich-S3,23
2025-06-19,Greenwich,Greenwich-S1,9
2025-06-19,Greenwich,Greenwich-S2,30
2025-06-19,Greenwich,Greenwich-S3,26
2025-06-20,Greenwich,Greenwich-S1,12
2025-06-20,Greenwich,Greenwich-S2,37
2025-06-20,Greenwich,Greenwich-S3,9
2025-06-21,Greenwich,Greenwich-S1,34
2025-06-21,Greenwich,Greenwich-S2,17
2025-06-21,Greenwich,Greenwich-S3,6
2025-06-22,Greenwich,Greenwich-S1,21
2025-06-22,Greenwich,Greenwich-S2,31
2025-06-22,Greenwich,Greenwich-S3,5
2025-06-23,Greenwich,Greenwich-S1,35
2025-06-23,Greenwich,Greenwich-S2,5
2025-06-23,Greenwich,Greenwich-S3,29
2025-06-24,Greenwich,Greenwich-S1,53
2025-06-24,Greenwich,Greenwich-S2,5
2025-06-24,Greenwich,Greenwich-S3,11
2025-06-25,Greenwich,Greenwich-S1,15
2025-06-25,Greenwich,Greenwich-S2,23
2025-06-25,Greenwich,Greenwich-S3,28
2025-06-26,Greenwich,Greenwich-S1,30
2025-06-26,Greenwich,Greenwich-S2,32
2025-06-26,Greenwich,Greenwich-S3,19
2025-06-27,Greenwich,Greenwich-S1,16
2025-06-27,Greenwich,Greenwich-S2,23
2025-06-27,Greenwich,Greenwich-S3,30
2025-06-28,Greenwich,Greenwich-S1,16
2025-06-28,Greenwich,Greenwich-S2,25
2025-06-28,Greenwich,Greenwich-S3,5
2025-06-29,Greenwich,Greenwich-S1,20
2025-06-29,Greenwich,Greenwich-S2,3
2025-06-29,Greenwich,Greenwich-S3,33
2025-06-30,Greenwich,Greenwich-S1,25
2025-06-30,Greenwich,Greenwich-S2,22
2025-06-30,Greenwich,Greenwich-S3,31
2025-07-01,Greenwich,Greenwich-S1,46
2025-07-01,Greenwich,Greenwich-S2,13
2025-07-01,Greenwich,Greenwich-S3,12
2025-07-02,Greenwich,Greenwich-S1,1
2025-07-02,Greenwich,Greenwich-S2,23
2025-07-02,Greenwich,Greenwich-S3,40
2025-07-03,Greenwich,Greenwich-S1,7
2025-07-03,Greenwich,Greenwich-S2,27
2025-07-03,Greenwich,Greenwich-S3,32
2025-07-04,Greenwich,Greenwich-S1,14
2025-07-04,Greenwich,Greenwich-S2,26
2025-07-04,Greenwich,Greenwich-S3,31
2025-07-05,Greenwich,Greenwich-S1,0
2025-07-05,Greenwich,Greenwich-S2,26
2025-07-05,Greenwich,Greenwich-S3,21
2025-07-06,Greenwich,Greenwich-S1,25
2025-07-06,Greenwich,Greenwich-S2,4
2025-07-06,Greenwich,Greenwich-S3,23
2025-07-07,Greenwich,Greenwich-S1,10
2025-07-07,Greenwich,Greenwich-S2,42
2025-07-07,Greenwich,Greenwich-S3,19
2025-07-08,Greenwich,Greenwich-S1,11
2025-07-08,Greenwich,Greenwich-S2,22
2025-07-08,Greenwich,Greenwich-S3,34
2025-07-09,Greenwich,Greenwich-S1,28
2025-07-09,Greenwich,Greenwich-S2,42
2025-07-09,Greenwich,Greenwich-S3,5
2025-07-10,Greenwich,Greenwich-S1,50
2025-07-10,Greenwich,Greenwich-S2,4
2025-07-10,Greenwich,Greenwich-S3,25
2025-07-11,Greenwich,Greenwich-S1,21
2025-07-11,Greenwich,Greenwich-S2,15
2025-07-11,Greenwich,Greenwich-S3,32
2025-07-12,Greenwich,Greenwich-S1,8
2025-07-12,Greenwich,Greenwich-S2,12
2025-07-12,Greenwich,Greenwich-S3,28
2025-07-13,Greenwich,Greenwich-S1,10
2025-07-13,Greenwich,Greenwich-S2,30
2025-07-13,Greenwich,Greenwich-S3,8
2025-07-14,Greenwich,Greenwich-S1,26
2025-07-14,Greenwich,Greenwich-S2,12
2025-07-14,Greenwich,Greenwich-S3,26
2025-07-15,Greenwich,Greenwich-S1,16
2025-07-15,Greenwich,Greenwich-S2,29
2025-07-15,Greenwich,Greenwich-S3,15
2025-07-16,Greenwich,Greenwich-S1,37
2025-07-16,Greenwich,Greenwich-S2,3
2025-07-16,Greenwich,Greenwich-S3,35
2025-07-17,Greenwich,Greenwich-S1,10
2025-07-17,Greenwich,Greenwich-S2,31
2025-07-17,Greenwich,Greenwich-S3,25
2025-07-18,Greenwich,Greenwich-S1,6
2025-07-18,Greenwich,Greenwich-S2,16
2025-07-18,Greenwich,Greenwich-S3,48
2025-07-19,Greenwich,Greenwich-S1,17
2025-07-19,Greenwich,Greenwich-S2,12
2025-07-19,Greenwich,Greenwich-S3,20
2025-07-20,Greenwich,Greenwich-S1,7
2025-07-20,Greenwich,Greenwich-S2,34
2025-07-20,Greenwich,Greenwich-S3,17
2025-07-21,Greenwich,Greenwich-S1,50
2025-07-21,Greenwich,Greenwich-S2,2
2025-07-21,Greenwich,Greenwich-S3,20
2025-07-22,Greenwich,Greenwich-S1,52
2025-07-22,Greenwich,Greenwich-S2,22
2025-07-22,Greenwich,Greenwich-S3,5
2025-07-23,Greenwich,Greenwich-S1,10
2025-07-23,Greenwich,Greenwich-S2,22
2025-07-23,Greenwich,Greenwich-S3,38
2025-07-24,Greenwich,Greenwich-S1,40
2025-07-24,Greenwich,Greenwich-S2,27
2025-07-24,Greenwich,Greenwich-S3,2
2025-07-25,Greenwich,Greenwich-S1,12
2025-07-25,Greenwich,Greenwich-S2,28
2025-07-25,Greenwich,Greenwich-S3,33
2025-07-26,Greenwich,Greenwich-S1,8
2025-07-26,Greenwich,Greenwich-S2,15
2025-07-26,Greenwich,Greenwich-S3,33
2025-07-27,Greenwich,Greenwich-S1,35
2025-07-27,Greenwich,Greenwich-S2,9
2025-07-27,Greenwich,Greenwich-S3,9
2025-07-28,Greenwich,Greenwich-S1,20
2025-07-28,Greenwich,Greenwich-S2,35
2025-07-28,Greenwich,Greenwich-S3,21
2025-07-29,Greenwich,Greenwich-S1,5
2025-07-29,Greenwich,Greenwich-S2,13
2025-07-29,Greenwich,Greenwich-S3,58
2025-07-30,Greenwich,Greenwich-S1,30
2025-07-30,Greenwich,Greenwich-S2,27
2025-07-30,Greenwich,Greenwich-S3,19
2025-07-31,Greenwich,Greenwich-S1,26
2025-07-31,Greenwich,Greenwich-S2,16
2025-07-31,Greenwich,Greenwich-S3,32
2025-08-01,Greenwich,Greenwich-S1,37
2025-08-01,Greenwich,Greenwich-S2,33
2025-08-01,Greenwich,Greenwich-S3,12
2025-08-02,Greenwich,Greenwich-S1,23
2025-08-02,Greenwich,Greenwich-S2,10
2025-08-02,Greenwich,Greenwich-S3,23
2025-08-03,Greenwich,Greenwich-S1,18
2025-08-03,Greenwich,Greenwich-S2,2
2025-08-03,Greenwich,Greenwich-S3,34
2025-08-04,Greenwich,Greenwich-S1,36
2025-08-04,Greenwich,Greenwich-S2,10
2025-08-04,Greenwich,Greenwich-S3,21
2025-08-05,Greenwich,Greenwich-S1,39
2025-08-05,Greenwich,Greenwich-S2,15
2025-08-05,Greenwich,Greenwich-S3,14
2025-08-06,Greenwich,Greenwich-S1,21
2025-08-06,Greenwich,Greenwich-S2,28
2025-08-06,Greenwich,Greenwich-S3,28
2025-08-07,Greenwich,Greenwich-S1,24
2025-08-07,Greenwich,Greenwich-S2,40
2025-08-07,Greenwich,Greenwich-S3,7
2025-08-08,Greenwich,Greenwich-S1,7
2025-08-08,Greenwich,Greenwich-S2,14
2025-08-08,Greenwich,Greenwich-S3,57
2025-08-09,Greenwich,Greenwich-S1,6
2025-08-09,Greenwich,Greenwich-S2,14
2025-08-09,Greenwich,Greenwich-S3,39
2025-08-10,Greenwich,Greenwich-S1,7
2025-08-10,Greenwich,Greenwich-S2,26
2025-08-10,Greenwich,Greenwich-S3,25
2025-08-11,Greenwich,Greenwich-S1,3
2025-08-11,Greenwich,Greenwich-S2,9
2025-08-11,Greenwich,Greenwich-S3,72
2025-08-12,Greenwich,Greenwich-S1,30
2025-08-12,Greenwich,Greenwich-S2,27
2025-08-12,Greenwich,Greenwich-S3,14
2025-08-13,Greenwich,Greenwich-S1,20
2025-08-13,Greenwich,Greenwich-S2,28
2025-08-13,Greenwich,Greenwich-S3,23
2025-08-14,Greenwich,Greenwich-S1,35
2025-08-14,Greenwich,Greenwich-S2,12
2025-08-14,Greenwich,Greenwich-S3,24
2025-08-15,Greenwich,Greenwich-S1,20
2025-08-15,Greenwich,Greenwich-S2,35
2025-08-15,Greenwich,Greenwich-S3,31
2025-08-16,Greenwich,Greenwich-S1,13
2025-08-16,Greenwich,Greenwich-S2,4
2025-08-16,Greenwich,Greenwich-S3,34
2025-08-17,Greenwich,Greenwich-S1,22
2025-08-17,Greenwich,Greenwich-S2,32
2025-08-17,Greenwich,Greenwich-S3,7
2025-08-18,Greenwich,Greenwich-S1,31
2025-08-18,Greenwich,Greenwich-S2,19
2025-08-18,Greenwich,Greenwich-S3,28
2025-08-19,Greenwich,Greenwich-S1,27
2025-08-19,Greenwich,Greenwich-S2,31
2025-08-19,Greenwich,Greenwich-S3,22
2025-08-20,Greenwich,Greenwich-S1,28
2025-08-20,Greenwich,Greenwich-S2,29
2025-08-20,Greenwich,Greenwich-S3,16
2025-08-21,Greenwich,Greenwich-S1,25
2025-08-21,Greenwich,Greenwich-S2,54
2025-08-21,Greenwich,Greenwich-S3,4
2025-08-22,Greenwich,Greenwich-S1,43
2025-08-22,Greenwich,Greenwich-S2,26
2025-08-22,Greenwich,Greenwich-S3,13
2025-08-23,Greenwich,Greenwich-S1,28
2025-08-23,Greenwich,Greenwich-S2,32
2025-08-23,Greenwich,Greenwich-S3,6
2025-08-24,Greenwich,Greenwich-S1,17
2025-08-24,Greenwich,Greenwich-S2,23
2025-08-24,Greenwich,Greenwich-S3,24
2025-08-25,Greenwich,Greenwich-S1,31
2025-08-25,Greenwich,Greenwich-S2,17
2025-08-25,Greenwich,Greenwich-S3,29
2025-08-26,Greenwich,Greenwich-S1,0
2025-08-26,Greenwich,Greenwich-S2,43
2025-08-26,Greenwich,Greenwich-S3,37
2025-08-27,Greenwich,Greenwich-S1,18
2025-08-27,Greenwich,Greenwich-S2,65
2025-08-27,Greenwich,Greenwich-S3,2
2025-08-28,Greenwich,Greenwich-S1,33
2025-08-28,Greenwich,Greenwich-S2,26
2025-08-28,Greenwich,Greenwich-S3,24
2025-08-29,Greenwich,Greenwich-S1,25
2025-08-29,Greenwich,Greenwich-S2,45
2025-08-29,Greenwich,Greenwich-S3,6
2025-08-30,Greenwich,Greenwich-S1,53
2025-08-30,Greenwich,Greenwich-S2,5
2025-08-30,Greenwich,Greenwich-S3,5
2025-08-31,Greenwich,Greenwich-S1,25
2025-08-31,Greenwich,Greenwich-S2,23
2025-08-31,Greenwich,Greenwich-S3,14
2024-09-01,Lewisham,Lewisham-S1,29
2024-09-01,Lewisham,Lewisham-S2,41
2024-09-01,Lewisham,Lewisham-S3,42
2024-09-02,Lewisham,Lewisham-S1,19
2024-09-02,Lewisham,Lewisham-S2,127
2024-09-02,Lewisham,Lewisham-S3,6
2024-09-03,Lewisham,Lewisham-S1,2
2024-09-03,Lewisham,Lewisham-S2,124
2024-09-03,Lewisham,Lewisham-S3,12
2024-09-04,Lewisham,Lewisham-S1,43
2024-09-04,Lewisham,Lewisham-S2,59
2024-09-04,Lewisham,Lewisham-S3,50
2024-09-05,Lewisham,Lewisham-S1,6
2024-09-05,Lewisham,Lewisham-S2,76
2024-09-05,Lewisham,Lewisham-S3,82
2024-09-06,Lewisham,Lewisham-S1,55
2024-09-06,Lewisham,Lewisham-S2,48
2024-09-06,Lewisham,Lewisham-S3,47
2024-09-07,Lewisham,Lewisham-S1,51
2024-09-07,Lewisham,Lewisham-S2,35
2024-09-07,Lewisham,Lewisham-S3,21
2024-09-08,Lewisham,Lewisham-S1,66
2024-09-08,Lewisham,Lewisham-S2,3
2024-09-08,Lewisham,Lewisham-S3,45
2024-09-09,Lewisham,Lewisham-S1,43
2024-09-09,Lewisham,Lewisham-S2,47
2024-09-09,Lewisham,Lewisham-S3,47
2024-09-10,Lewisham,Lewisham-S1,56
2024-09-10,Lewisham,Lewisham-S2,60
2024-09-10,Lewisham,Lewisham-S3,30
2024-09-11,Lewisham,Lewisham-S1,92
2024-09-11,Lewisham,Lewisham-S2,60
2024-09-11,Lewisham,Lewisham-S3,8
2024-09-12,Lewisham,Lewisham-S1,62
2024-09-12,Lewisham,Lewisham-S2,52
2024-09-12,Lewisham,Lewisham-S3,21
2024-09-13,Lewisham,Lewisham-S1,54
2024-09-13,Lewisham,Lewisham-S2,51
2024-09-13,Lewisham,Lewisham-S3,31
2024-09-14,Lewisham,Lewisham-S1,38
2024-09-14,Lewisham,Lewisham-S2,32
2024-09-14,Lewisham,Lewisham-S3,40
2024-09-15,Lewisham,Lewisham-S1,39
2024-09-15,Lewisham,Lewisham-S2,47
2024-09-15,Lewisham,Lewisham-S3,32
2024-09-16,Lewisham,Lewisham-S1,17
2024-09-16,Lewisham,Lewisham-S2,106
2024-09-16,Lewisham,Lewisham-S3,51
2024-09-17,Lewisham,Lewisham-S1,104
2024-09-17,Lewisham,Lewisham-S2,33
2024-09-17,Lewisham,Lewisham-S3,27
2024-09-18,Lewisham,Lewisham-S1,9
2024-09-18,Lewisham,Lewisham-S2,53
2024-09-18,Lewisham,Lewisham-S3,100
2024-09-19,Lewisham,Lewisham-S1,33
2024-09-19,Lewisham,Lewisham-S2,25
2024-09-19,Lewisham,Lewisham-S3,104
2024-09-20,Lewisham,Lewisham-S1,77
2024-09-20,Lewisham,Lewisham-S2,47
2024-09-20,Lewisham,Lewisham-S3,25
2024-09-21,Lewisham,Lewisham-S1,48
2024-09-21,Lewisham,Lewisham-S2,41
2024-09-21,Lewisham,Lewisham-S3,34
2024-09-22,Lewisham,Lewisham-S1,68
2024-09-22,Lewisham,Lewisham-S2,33
2024-09-22,Lewisham,Lewisham-S3,19
2024-09-23,Lewisham,Lewisham-S1,49
2024-09-23,Lewisham,Lewisham-S2,44
2024-09-23,Lewisham,Lewisham-S3,46
2024-09-24,Lewisham,Lewisham-S1,65
2024-09-24,Lewisham,Lewisham-S2,27
2024-09-24,Lewisham,Lewisham-S3,61
2024-09-25,Lewisham,Lewisham-S1,71
2024-09-25,Lewisham,Lewisham-S2,44
2024-09-25,Lewisham,Lewisham-S3,50
2024-09-26,Lewisham,Lewisham-S1,80
2024-09-26,Lewisham,Lewisham-S2,2
2024-09-26,Lewisham,Lewisham-S3,74
2024-09-27,Lewisham,Lewisham-S1,11
2024-09-27,Lewisham,Lewisham-S2,127
2024-09-27,Lewisham,Lewisham-S3,13
2024-09-28,Lewisham,Lewisham-S1,37
2024-09-28,Lewisham,Lewisham-S2,25
2024-09-28,Lewisham,Lewisham-S3,64
2024-09-29,Lewisham,Lewisham-S1,31
2024-09-29,Lewisham,Lewisham-S2,34
2024-09-29,Lewisham,Lewisham-S3,59
2024-09-30,Lewisham,Lewisham-S1,114
2024-09-30,Lewisham,Lewisham-S2,37
2024-09-30,Lewisham,Lewisham-S3,27
2024-10-01,Lewisham,Lewisham-S1,31
2024-10-01,Lewisham,Lewisham-S2,27
2024-10-01,Lewisham,Lewisham-S3,82
2024-10-02,Lewisham,Lewisham-S1,127
2024-10-02,Lewisham,Lewisham-S2,10
2024-10-02,Lewisham,Lewisham-S3,34
2024-10-03,Lewisham,Lewisham-S1,105
2024-10-03,Lewisham,Lewisham-S2,20
2024-10-03,Lewisham,Lewisham-S3,39
2024-10-04,Lewisham,Lewisham-S1,63
2024-10-04,Lewisham,Lewisham-S2,37
2024-10-04,Lewisham,Lewisham-S3,55
2024-10-05,Lewisham,Lewisham-S1,25
2024-10-05,Lewisham,Lewisham-S2,29
2024-10-05,Lewisham,Lewisham-S3,65
2024-10-06,Lewisham,Lewisham-S1,41
2024-10-06,Lewisham,Lewisham-S2,43
2024-10-06,Lewisham,Lewisham-S3,40
2024-10-07,Lewisham,Lewisham-S1,32
2024-10-07,Lewisham,Lewisham-S2,59
2024-10-07,Lewisham,Lewisham-S3,53
2024-10-08,Lewisham,Lewisham-S1,80
2024-10-08,Lewisham,Lewisham-S2,76
2024-10-08,Lewisham,Lewisham-S3,9
2024-10-09,Lewisham,Lewisham-S1,67
2024-10-09,Lewisham,Lewisham-S2,69
2024-10-09,Lewisham,Lewisham-S3,7
2024-10-10,Lewisham,Lewisham-S1,111
2024-10-10,Lewisham,Lewisham-S2,0
2024-10-10,Lewisham,Lewisham-S3,63
2024-10-11,Lewisham,Lewisham-S1,78
2024-10-11,Lewisham,Lewisham-S2,29
2024-10-11,Lewisham,Lewisham-S3,50
2024-10-12,Lewisham,Lewisham-S1,34
2024-10-12,Lewisham,Lewisham-S2,20
2024-10-12,Lewisham,Lewisham-S3,80
2024-10-13,Lewisham,Lewisham-S1,34
2024-10-13,Lewisham,Lewisham-S2,12
2024-10-13,Lewisham,Lewisham-S3,73
2024-10-14,Lewisham,Lewisham-S1,76
2024-10-14,Lewisham,Lewisham-S2,62
2024-10-14,Lewisham,Lewisham-S3,26
2024-10-15,Lewisham,Lewisham-S1,74
2024-10-15,Lewisham,Lewisham-S2,9
2024-10-15,Lewisham,Lewisham-S3,61
2024-10-16,Lewisham,Lewisham-S1,46
2024-10-16,Lewisham,Lewisham-S2,69
2024-10-16,Lewisham,Lewisham-S3,40
2024-10-17,Lewisham,Lewisham-S1,90
2024-10-17,Lewisham,Lewisham-S2,24
2024-10-17,Lewisham,Lewisham-S3,60
2024-10-18,Lewisham,Lewisham-S1,113
2024-10-18,Lewisham,Lewisham-S2,62
2024-10-18,Lewisham,Lewisham-S3,1
2024-10-19,Lewisham,Lewisham-S1,62
2024-10-19,Lewisham,Lewisham-S2,33
2024-10-19,Lewisham,Lewisham-S3,25
2024-10-20,Lewisham,Lewisham-S1,16
2024-10-20,Lewisham,Lewisham-S2,69
2024-10-20,Lewisham,Lewisham-S3,27
2024-10-21,Lewisham,Lewisham-S1,23
2024-10-21,Lewisham,Lewisham-S2,60
2024-10-21,Lewisham,Lewisham-S3,89
2024-10-22,Lewisham,Lewisham-S1,38
2024-10-22,Lewisham,Lewisham-S2,61
2024-10-22,Lewisham,Lewisham-S3,61
2024-10-23,Lewisham,Lewisham-S1,63
2024-10-23,Lewisham,Lewisham-S2,40
2024-10-23,Lewisham,Lewisham-S3,54
2024-10-24,Lewisham,Lewisham-S1,51
2024-10-24,Lewisham,Lewisham-S2,102
2024-10-24,Lewisham,Lewisham-S3,12
2024-10-25,Lewisham,Lewisham-S1,46
2024-10-25,Lewisham,Lewisham-S2,57
2024-10-25,Lewisham,Lewisham-S3,64
2024-10-26,Lewisham,Lewisham-S1,28
2024-10-26,Lewisham,Lewisham-S2,14
2024-10-26,Lewisham,Lewisham-S3,99
2024-10-27,Lewisham,Lewisham-S1,46
2024-10-27,Lewisham,Lewisham-S2,55
2024-10-27,Lewisham,Lewisham-S3,12
2024-10-28,Lewisham,Lewisham-S1,82
2024-10-28,Lewisham,Lewisham-S2,36
2024-10-28,Lewisham,Lewisham-S3,39
2024-10-29,Lewisham,Lewisham-S1,60
2024-10-29,Lewisham,Lewisham-S2,75
2024-10-29,Lewisham,Lewisham-S3,42
2024-10-30,Lewisham,Lewisham-S1,24
2024-10-30,Lewisham,Lewisham-S2,129
2024-10-30,Lewisham,Lewisham-S3,43
2024-10-31,Lewisham,Lewisham-S1,35
2024-10-31,Lewisham,Lewisham-S2,50
2024-10-31,Lewisham,Lewisham-S3,76
2024-11-01,Lewisham,Lewisham-S1,4
2024-11-01,Lewisham,Lewisham-S2,54
2024-11-01,Lewisham,Lewisham-S3,98
2024-11-02,Lewisham,Lewisham-S1,35
2024-11-02,Lewisham,Lewisham-S2,15
2024-11-02,Lewisham,Lewisham-S3,82
2024-11-03,Lewisham,Lewisham-S1,10
2024-11-03,Lewisham,Lewisham-S2,59
2024-11-03,Lewisham,Lewisham-S3,49
2024-11-04,Lewisham,Lewisham-S1,28
2024-11-04,Lewisham,Lewisham-S2,135
2024-11-04,Lewisham,Lewisham-S3,6
2024-11-05,Lewisham,Lewisham-S1,85
2024-11-05,Lewisham,Lewisham-S2,21
2024-11-05,Lewisham,Lewisham-S3,73
2024-11-06,Lewisham,Lewisham-S1,13
2024-11-06,Lewisham,Lewisham-S2,57
2024-11-06,Lewisham,Lewisham-S3,112
2024-11-07,Lewisham,Lewisham-S1,12
2024-11-07,Lewisham,Lewisham-S2,47
2024-11-07,Lewisham,Lewisham-S3,124
2024-11-08,Lewisham,Lewisham-S1,42
2024-11-08,Lewisham,Lewisham-S2,59
2024-11-08,Lewisham,Lewisham-S3,74
2024-11-09,Lewisham,Lewisham-S1,68
2024-11-09,Lewisham,Lewisham-S2,34
2024-11-09,Lewisham,Lewisham-S3,37
2024-11-10,Lewisham,Lewisham-S1,48
2024-11-10,Lewisham,Lewisham-S2,10
2024-11-10,Lewisham,Lewisham-S3,73
2024-11-11,Lewisham,Lewisham-S1,13
2024-11-11,Lewisham,Lewisham-S2,27
2024-11-11,Lewisham,Lewisham-S3,136
2024-11-12,Lewisham,Lewisham-S1,50
2024-11-12,Lewisham,Lewisham-S2,43
2024-11-12,Lewisham,Lewisham-S3,75
2024-11-13,Lewisham,Lewisham-S1,59
2024-11-13,Lewisham,Lewisham-S2,30
2024-11-13,Lewisham,Lewisham-S3,71
2024-11-14,Lewisham,Lewisham-S1,75
2024-11-14,Lewisham,Lewisham-S2,59
2024-11-14,Lewisham,Lewisham-S3,39
2024-11-15,Lewisham,Lewisham-S1,53
2024-11-15,Lewisham,Lewisham-S2,36
2024-11-15,Lewisham,Lewisham-S3,82
2024-11-16,Lewisham,Lewisham-S1,39
2024-11-16,Lewisham,Lewisham-S2,34
2024-11-16,Lewisham,Lewisham-S3,35
2024-11-17,Lewisham,Lewisham-S1,77
2024-11-17,Lewisham,Lewisham-S2,25
2024-11-17,Lewisham,Lewisham-S3,21
2024-11-18,Lewisham,Lewisham-S1,80
2024-11-18,Lewisham,Lewisham-S2,65
2024-11-18,Lewisham,Lewisham-S3,22
2024-11-19,Lewisham,Lewisham-S1,65
2024-11-19,Lewisham,Lewisham-S2,29
2024-11-19,Lewisham,Lewisham-S3,55
2024-11-20,Lewisham,Lewisham-S1,21
2024-11-20,Lewisham,Lewisham-S2,10
2024-11-20,Lewisham,Lewisham-S3,131
2024-11-21,Lewisham,Lewisham-S1,12
2024-11-21,Lewisham,Lewisham-S2,99
2024-11-21,Lewisham,Lewisham-S3,82
2024-11-22,Lewisham,Lewisham-S1,46
2024-11-22,Lewisham,Lewisham-S2,100
2024-11-22,Lewisham,Lewisham-S3,24
2024-11-23,Lewisham,Lewisham-S1,84
2024-11-23,Lewisham,Lewisham-S2,2
2024-11-23,Lewisham,Lewisham-S3,46
2024-11-24,Lewisham,Lewisham-S1,11
2024-11-24,Lewisham,Lewisham-S2,53
2024-11-24,Lewisham,Lewisham-S3,55
2024-11-25,Lewisham,Lewisham-S1,49
2024-11-25,Lewisham,Lewisham-S2,54
2024-11-25,Lewisham,Lewisham-S3,80
2024-11-26,Lewisham,Lewisham-S1,29
2024-11-26,Lewisham,Lewisham-S2,36
2024-11-26,Lewisham,Lewisham-S3,99
2024-11-27,Lewisham,Lewisham-S1,55
2024-11-27,Lewisham,Lewisham-S2,19
2024-11-27,Lewisham,Lewisham-S3,92
2024-11-28,Lewisham,Lewisham-S1,85
2024-11-28,Lewisham,Lewisham-S2,42
2024-11-28,Lewisham,Lewisham-S3,56
2024-11-29,Lewisham,Lewisham-S1,59
2024-11-29,Lewisham,Lewisham-S2,70
2024-11-29,Lewisham,Lewisham-S3,71
2024-11-30,Lewisham,Lewisham-S1,50
2024-11-30,Lewisham,Lewisham-S2,44
2024-11-30,Lewisham,Lewisham-S3,23
2024-12-01,Lewisham,Lewisham-S1,51
2024-12-01,Lewisham,Lewisham-S2,59
2024-12-01,Lewisham,Lewisham-S3,7
2024-12-02,Lewisham,Lewisham-S1,16
2024-12-02,Lewisham,Lewisham-S2,94
2024-12-02,Lewisham,Lewisham-S3,89
2024-12-03,Lewisham,Lewisham-S1,71
2024-12-03,Lewisham,Lewisham-S2,16
2024-12-03,Lewisham,Lewisham-S3,83
2024-12-04,Lewisham,Lewisham-S1,58
2024-12-04,Lewisham,Lewisham-S2,33
2024-12-04,Lewisham,Lewisham-S3,79
2024-12-05,Lewisham,Lewisham-S1,109
2024-12-05,Lewisham,Lewisham-S2,4
2024-12-05,Lewisham,Lewisham-S3,31
2024-12-06,Lewisham,Lewisham-S1,133
2024-12-06,Lewisham,Lewisham-S2,2
2024-12-06,Lewisham,Lewisham-S3,39
2024-12-07,Lewisham,Lewisham-S1,18
2024-12-07,Lewisham,Lewisham-S2,52
2024-12-07,Lewisham,Lewisham-S3,48
2024-12-08,Lewisham,Lewisham-S1,33
2024-12-08,Lewisham,Lewisham-S2,23
2024-12-08,Lewisham,Lewisham-S3,69
2024-12-09,Lewisham,Lewisham-S1,26
